zip code tabulation area,year,med_income,med_home_val,med_rent,perc_white,med_age,perc_employed,perc_hs_grad,med_income_change,med_home_val_change,med_rent_change,med_age_change,perc_white_change,perc_hs_grad_change,perc_employed_change
60160,2013,45208,188100,869,0.487175459,30.5,0.871036609,0.307552504,-0.041634868,-0.362156663,-0.115971516,-0.11849711,-0.034529022,0.141786053,-0.035281151
60091,2013,129551,626500,1573,0.84582661,43.8,0.957878691,0.045299097,1.296881372,1.544679123,0.797714286,0.146596859,0.123821893,-0.241224811,0.069893709
60478,2013,60157,149100,1419,0.096582819,39.5,0.827828054,0.203314721,0.323178779,-0.489208633,0.430443548,-0.18556701,-0.655582515,-0.074844799,-0.093716426
60501,2013,48438,176800,825,0.726905603,30,0.871626298,0.302197023,0.060933941,0.033918129,-0.006024096,0.071428571,0.359144295,-0.012643806,0.006048503
60513,2013,72653,240100,962,0.922400632,39.1,0.915315659,0.224347298,0.067029917,-0.235350318,-0.002074689,-0.005089059,0.174970755,-0.001617359,-0.010808254
60526,2013,69198,326500,987,0.899478286,39.4,0.917560228,0.178774617,-0.052640226,0.227905228,-0.143972246,-0.046004843,0.110948093,-0.048369389,-0.006859869
60458,2013,50522,179600,889,0.732407342,32.5,0.873394967,0.352267723,-0.263474014,-0.145981931,-0.069109948,-0.079320113,-0.138839441,0.084562969,-0.01562193
60459,2013,56503,191900,996,0.82767032,36.4,0.890238936,0.354955918,-0.012875611,-0.099906191,0.069817401,-0.11002445,-0.067744242,0.060550967,-0.005289561
60465,2013,55363,212700,943,0.873626686,44.9,0.899289595,0.27728521,-0.307382433,-0.459053917,-0.491370011,-0.146387833,-0.051895283,0.076985646,0.013355529
60469,2013,48072,127600,1006,0.617583513,30.2,0.843895453,0.30286215,0.029114574,-0.329127234,0.13416009,-0.059190031,-0.089782351,-0.040738429,-0.030851203
60614,2013,86215,489300,1309,0.876029431,29.8,0.947374101,0.038126523,0.518778846,1.320056899,0.296039604,-0.190217391,0.038148655,-0.312900417,0.051560591
60615,2013,39055,232900,948,0.270045404,33.9,0.847404084,0.12220795,-0.292750946,0.066391941,0.003174603,-0.19858156,-0.615784972,-0.156901908,-0.04467617
60619,2013,34977,152700,848,0.008856782,39.4,0.761282076,0.223824276,-0.291963563,-0.001308044,-0.085221143,0.270967742,-0.535578364,-0.059577725,-0.096926879
60621,2013,19548,113900,841,0.013657463,31.6,0.658943616,0.275992053,-0.774696587,-0.777712724,-0.341940532,0.049833887,-0.854890073,0.240216332,-0.291090382
60636,2013,26352,99700,877,0.024926099,32.2,0.645319607,0.322572509,-0.326604145,-0.580387205,-0.051891892,-0.047337278,-0.244211907,0.196424748,-0.203124718
60639,2013,38707,206800,927,0.29108926,30.3,0.843609124,0.268049228,0.113133753,0.269490485,0.115523466,-0.230964467,0.283572732,0.051096908,0.068409539
60643,2013,61799,179300,914,0.250848831,42.1,0.848426329,0.208686742,2.14931458,0.489202658,0.105199516,0.332278481,0.239808096,-0.059125538,0.124362413
60647,2013,51675,333000,1003,0.772852455,31.6,0.919100992,0.218327028,0.97097414,1.970561998,0.147597254,-0.015576324,0.744725271,-0.083567762,0.26412116
60004,2013,79892,332700,1161,0.866745401,41.8,0.939710993,0.170537604,1.048670411,0.405576679,0.264705882,0.370491803,0.564022926,-0.108055992,0.087510799
60043,2013,227250,1000001,2001,0.972002872,41.5,0.971162791,0.029214851,2.674152399,4.285417548,1.191675794,-0.025821596,0.723898863,-0.171635838,0.124795134
60093,2013,163719,862700,1422,0.916201999,44.3,0.954028493,0.060440457,2.206027494,1.432196222,0.462962963,0.410828025,0.146631748,-0.14792567,0.03965623
60130,2013,51055,230600,946,0.538374877,39.1,0.882051853,0.177422372,-0.369994694,-0.343394077,-0.170902717,-0.075650118,-0.337496221,-0.001185467,-0.061351308
60430,2013,72754,182600,988,0.533157374,41,0.896689547,0.159871014,-0.683391937,-0.817400183,-0.506246877,0.007371007,-0.446235657,0.139278993,-0.074855168
60603,2013,107419,643800,2001,0.653061224,26.1,0.932806324,0.020224719,-0.3131514,-0.252177953,0.615012107,-0.408163265,-0.269462905,-0.037749841,-0.021766809
60053,2013,73102,303500,1424,0.634205904,45.1,0.915687276,0.211340206,0.441854043,0.353098529,0.506878307,0.156410256,0.112788403,0.012541069,0.029617061
60026,2013,90106,577300,1496,0.781671353,45.3,0.947991607,0.142361819,0.278099291,1.122426471,0.262447257,0.515050167,0.20158171,0.018603915,0.016729214
60169,2013,68864,216500,1032,0.562120635,34.5,0.912355963,0.190723884,0.099291233,0.158993576,0.077244259,-0.126582278,0.060675269,-0.041098186,0.059475305
60428,2013,39739,106500,1190,0.156864318,38.2,0.784801136,0.311752988,-0.165953071,-0.482255712,0.421744325,0.067039106,-0.692818454,0.050427485,-0.099226999
60487,2013,92588,267100,1049,0.861839896,37.9,0.931132575,0.239265187,0.24534951,0.149806285,-0.18174727,0.032697548,0.190554635,0.001373145,0.00233195
60534,2013,50842,176900,932,0.824957651,36.9,0.89611531,0.312951168,-0.580684536,-0.696725527,-0.065195587,-0.10653753,-0.01968169,0.254259747,-0.04658026
60607,2013,80261,340000,1444,0.578976685,30.6,0.917326821,0.062971578,-0.16927838,0.102106969,0.446893788,-0.221374046,-0.329198044,-0.157285657,-0.017462689
60609,2013,33630,171200,788,0.474853838,30.4,0.780786567,0.277786908,-0.323816226,0.243282498,-0.428156749,-0.157894737,0.321078971,0.006002067,-0.010492731
60625,2013,56597,305500,952,0.582339235,33.4,0.903438738,0.137871717,-0.298474162,0.163366337,-0.524237881,-0.346379648,0.265883538,0.007687702,0.000823769
60646,2013,75419,373500,867,0.832132514,42.7,0.916465578,0.167208523,0.01194166,0.367130307,-0.123356926,-0.055309735,-0.072436751,-0.095196739,0.011086628
60652,2013,65330,169600,1105,0.290589646,34.9,0.874856802,0.252175223,0.384110169,0.70795569,0.189451023,-0.038567493,-0.028938555,0.014613953,0.025051692
60007,2013,67473,268200,999,0.812880817,43.5,0.927195079,0.240778605,-0.083209913,0.441935484,0.020429009,0.048192771,0.241050904,0.051608774,0.03475142
60201,2013,65589,431600,1261,0.69919404,31,0.919223245,0.088959142,-0.387339336,-0.301731111,-0.34425377,0.143911439,0.020221327,0.026812249,-0.036766975
60402,2013,53402,183800,905,0.685207452,33.4,0.871825913,0.265681114,-0.260401086,-0.438435686,-0.34467777,-0.259423503,0.048534174,0.075074506,-0.041221128
60406,2013,40875,129500,828,0.478075401,32.6,0.840172279,0.283405172,-0.594208222,-0.779724443,-0.409836066,-0.281938326,-0.34691339,0.167377334,-0.100296753
60419,2013,48012,116600,1081,0.056314736,33.8,0.772898266,0.24950551,-0.304597202,-0.482238011,0.03148855,-0.025936599,-0.518182818,0.056867096,-0.140469957
60438,2013,50941,137500,933,0.595557869,40.6,0.8714557,0.308714242,0.134518162,0.222222222,-0.289954338,0.112328767,0.436543311,0.02417816,0.08350087
60443,2013,64384,163000,1107,0.217259615,40.6,0.841920169,0.241037702,-0.299846667,-0.420135183,-0.035714286,0.054545455,-0.67251638,-0.006659798,-0.094764123
60445,2013,58813,160000,889,0.838485346,39.2,0.883706595,0.308358789,-0.03162973,-0.05826957,-0.074921956,0.037037037,0.699574247,0.13551261,0.022995013
60457,2013,54234,228600,877,0.874573676,36.4,0.88725284,0.307676519,1.513626251,2.031830239,0.149410223,-0.168949772,0.826686898,-0.025378108,0.180182133
60610,2013,72636,396600,1265,0.72147651,34.3,0.936632586,0.081293706,0.180228779,1.565329884,-0.132967786,-0.183333333,0.609580866,-0.140060232,0.059086344
60622,2013,68923,412000,1149,0.739460495,31.1,0.932132199,0.092785581,0.387338969,1.121524202,0.386007238,0.040133779,0.028010114,-0.209367563,0.051281135
60660,2013,38970,216100,853,0.632881598,36.2,0.892421398,0.138095392,-0.45511745,-0.14143822,-0.103991597,-0.047368421,-0.288150085,-0.111601209,-0.026757444
60706,2013,49325,258700,961,0.923552654,46,0.906332118,0.339517519,-0.262352695,-0.240903756,-0.055992141,0.082352941,0.020229613,0.160264231,-0.030763961
60712,2013,95440,369600,1706,0.668543335,47.8,0.952130285,0.145819323,0.750646587,0.880916031,0.795789474,0.291891892,-0.169498096,-0.146307652,0.044677088
60602,2013,79957,325700,1487,0.721804511,32.4,0.993933266,0.145819323,-0.00675768,-0.061383285,0.053116147,0.048543689,0.151264494,0.084490036,0.091330202
60076,2013,69067,293500,1137,0.656339226,43.9,0.892666091,0.161348047,0.975261683,0.528645833,0.450255102,0.508591065,0.196128493,-0.102347715,0.100749462
60090,2013,58466,193200,1023,0.718524799,37.1,0.928180022,0.227985706,0.063018182,-0.388607595,0.083686441,0.131097561,0.194549454,0.090372047,0.020468748
60195,2013,62877,192700,1165,0.571391076,30.9,0.939169139,0.078351908,-0.137643493,-0.500647836,0.300223214,-0.283062645,-0.238989173,-0.087987418,0.026625341
60163,2013,62581,177600,958,0.463204293,39.5,0.877163217,0.216732173,-0.055922641,-0.016066482,-0.134598013,0.13832853,0.172069508,-0.035752019,-0.010490817
60171,2013,46354,195500,870,0.846699029,37.3,0.897104447,0.298558215,-0.424981082,-0.580201847,-0.49594438,0.08115942,0.166891042,0.270645283,-0.056215535
60194,2013,73261,224000,1319,0.681970279,37.5,0.920889988,0.216564074,1.057719855,-0.096045198,0.704134367,0.213592233,0.23632636,-0.020848967,0.080965554
60305,2013,113317,568900,1054,0.847178753,41.4,0.945520121,0.059200716,2.402810726,2.787616511,0.182940516,0.10106383,0.8384913,-0.221782533,0.206099048
60423,2013,95667,292600,1073,0.903407026,40.1,0.932467532,0.206564506,0.693221239,0.121072797,0.142705005,0.030848329,0.138830433,-0.093125597,0.041621675
60429,2013,48487,125600,1350,0.139010371,37.1,0.782891247,0.257317434,0.784775647,-0.378832839,0.575262544,0.170347003,-0.022526458,0.063466785,0.010345732
60461,2013,86646,246200,2001,0.309179771,51.9,0.9108097,0.117296737,2.26719457,0.281624154,1.356890459,0.596923077,0.274660432,-0.207150131,0.173927221
60462,2013,77780,265700,1044,0.888379165,45.6,0.912763195,0.263335798,0.08993582,-0.250282167,-0.34953271,0.345132743,0.310889761,0.199468984,-0.043492836
60466,2013,48559,90700,958,0.29673093,35.8,0.829383472,0.225340487,-0.523520292,-0.723053435,-0.481040087,0.158576052,-0.544452896,0.207261975,-0.149878036
60471,2013,52284,162500,948,0.152109629,40,0.851541683,0.193734283,0.758272801,-0.065554917,0.216944801,0.465201465,-0.335384943,-0.06118887,0.020988541
60472,2013,21542,73500,812,0.056155924,43.2,0.720078163,0.296338673,-0.47068652,-0.57217695,-0.072,0.484536082,-0.274740557,0.009334977,-0.134460014
60126,2013,93308,365100,1285,0.900107643,40.2,0.923457204,0.135945315,1.210828101,1.549581006,0.419889503,0.086486486,0.277224747,-0.176239418,0.058624264
60155,2013,51690,159200,825,0.216113983,43.2,0.834881561,0.334242838,-0.131683717,-0.286418646,-0.077181208,0.161290323,-0.535114709,0.004957833,-0.066495926
60067,2013,92212,359400,1153,0.825539662,41.6,0.945527307,0.149084698,0.956462701,0.294668588,0.366113744,0.130434783,0.238175019,0.014798547,0.030747273
60025,2013,83914,406300,1165,0.823208421,44.1,0.926186471,0.159135703,1.784602622,1.252217295,0.429447853,0.151436031,0.803732277,-0.041269828,0.10924292
60062,2013,100520,486400,1584,0.823294675,47.1,0.940289192,0.109094731,0.162416883,0.95892066,0.638055843,0.242744063,-0.077766399,-0.110978883,0.024243197
60074,2013,62006,229500,1066,0.727447315,33,0.90146149,0.211308117,-0.349469134,-0.330318062,-0.295439524,0.067961165,0.039826425,0.165739345,-0.051875188
60104,2013,50244,140200,984,0.130843083,35.7,0.846394668,0.289769906,0.367593021,0.280365297,0.201465201,0.133333333,0.047542078,-0.015095151,0.077354003
60153,2013,42295,150700,851,0.128105333,36.9,0.802875287,0.273182183,-0.457860668,-0.550417661,-0.206896552,-0.151724138,-0.789906066,0.063004987,-0.124176187
60172,2013,76512,257500,1052,0.83772572,38.3,0.921028912,0.220769745,0.147089249,-0.165316045,0,-0.037688442,0.023491545,0.01015904,0.008658414
60176,2013,41813,202000,854,0.783206107,35.7,0.876708026,0.31681438,-0.666153011,-0.614503817,-0.452212957,-0.152019002,-0.140484098,0.220157811,-0.056568522
60203,2013,113947,424300,1467,0.786270794,39.8,0.919489661,0.060052219,0.993090903,0.718509518,0.628190899,0.039164491,0.070554387,-0.228987748,0.00153379
60301,2013,61367,187200,1480,0.587707492,44.7,0.901315789,0.089108911,-0.29154593,-0.556187767,0.293706294,0.006756757,-0.34730029,-0.076079602,-0.042062582
60302,2013,77385,386700,997,0.686696878,39.1,0.920533769,0.067540055,0.038181355,-0.029611041,-0.098553345,-0.096997691,-0.049880483,-0.102176831,-0.014823521
60304,2013,85607,350200,1055,0.689143512,37.7,0.925626516,0.080375603,0.241869034,-0.055300782,-0.060552093,0.185534591,-0.02557665,-0.015716382,0.009574788
60601,2013,95556,494200,1752,0.666974928,36.6,0.963641782,0.05093293,0.739025988,0.829692706,0.697674419,-0.094059406,-0.190245979,-0.26086139,0.047817734
60608,2013,35336,230700,779,0.445643069,31.3,0.835596947,0.22925915,-0.772713531,-0.145871899,-0.245155039,-0.424632353,-0.245034897,-0.008114588,-0.164403053
60620,2013,31753,138800,879,0.01077089,38.2,0.73289556,0.290610807,-0.533030383,-0.535475234,0.031690141,-0.083932854,-0.841478857,0.099581978,-0.176826662
60634,2013,55767,239200,947,0.785720179,38.9,0.881403822,0.294031825,0.429849751,0.773165308,-0.003157895,0.04851752,0.750220659,0.058664242,0.086758574
60637,2013,25775,185100,868,0.164449969,30.7,0.770173399,0.189954764,-0.639126904,-0.419020716,0.026004728,-0.302272727,-0.773706622,-0.086531722,-0.134928973
60644,2013,26092,170300,859,0.031639059,32.5,0.736613757,0.332841556,-0.447577913,-0.407446068,-0.032657658,-0.079320113,-0.563095421,0.082994352,-0.1291122
60605,2013,75426,344300,1629,0.604677239,33.1,0.947020642,0.054920397,0.106212601,0.246560463,0.674203494,-0.228438228,-0.214012362,-0.181525636,0.000215911
60606,2013,109324,338800,1876,0.834349229,30.9,0.989087735,0.023534636,0.649376905,-0.246776345,0.476003147,0,0.136645601,-0.075429598,0.060412966
60623,2013,28949,155600,779,0.477852932,27.8,0.813773996,0.242874845,-0.428980019,-0.263954588,-0.128635347,-0.165165165,-0.164943691,-0.038046273,-0.065281598
60629,2013,40650,159700,882,0.343529556,29.2,0.835111653,0.290873932,-0.032580499,0.124647887,0.071688943,-0.048859935,-0.154770026,0.023567871,-0.020420971
60633,2013,44417,136800,896,0.647617634,36.6,0.858652576,0.315047022,-0.160644771,0.057187017,-0.145853194,0.067055394,0.591080531,0.053554568,0.062381802
60638,2013,61903,208900,914,0.758428069,37.2,0.882613291,0.324255297,0.19867165,0.451702571,0.00109529,-0.062972292,0.1362953,0.029335211,-0.00586133
60640,2013,46974,266900,858,0.602159559,37.2,0.905161147,0.125773157,-0.243891446,0.539215686,-0.24003543,-0.101449275,0.391753529,-0.102952515,0.028059066
60649,2013,28573,180300,820,0.020222692,37.9,0.785926484,0.191334331,-0.512954693,0.060588235,-0.087875417,-0.002631579,-0.785943693,-0.12944949,-0.098834752
60655,2013,85531,236000,989,0.89731303,37.6,0.913939236,0.235774601,0.501703069,-0.032786885,0.154025671,0.024523161,0.013370153,-0.057026056,0.024899073
60661,2013,93750,340400,1628,0.692038731,31,0.951623377,0.036109304,0.302336565,-0.192791084,0.337715694,-0.104046243,-0.034015415,-0.045346676,0.013843988
60827,2013,33108,100300,835,0.057799419,31,0.749813572,0.294717386,-0.50946024,-0.767824074,-0.247747748,0,-0.686311343,0.198207424,-0.190766178
60631,2013,74007,323100,1154,0.919097547,43.7,0.924783655,0.22575406,0.932146307,0.394475615,0.398787879,0.22752809,0.301919398,0.101341381,0.030146656
60005,2013,69484,293300,1050,0.81782031,39.8,0.907220823,0.218085352,0.39154467,0.041918295,0.142546246,-0.125274725,-0.105067197,-0.137137136,-0.012644138
60015,2013,128676,495300,1579,0.925600705,42.3,0.933624885,0.097911445,0.410147945,0.250757576,-0.07983683,-0.103813559,0.281957381,-0.056178743,-0.014073514
60018,2013,54688,236800,886,0.716894501,39.9,0.917814305,0.288530466,-0.331033639,-0.283292978,-0.505580357,0.242990654,-0.004739387,0.134440278,-0.054599488
60068,2013,87119,401700,1166,0.931936613,44.5,0.944912814,0.162961816,0.25392576,0.26122449,0.044802867,0.013667426,0.287856642,-0.005797136,0.046102951
60527,2013,72950,395000,1137,0.740427948,43.3,0.931769148,0.179504015,0.270551763,0.869380028,0.148484848,0.209497207,-0.003012907,-0.054893134,0.005914155
60642,2013,67591,370200,1205,0.731050677,31.7,0.913290477,0.096058251,-0.271468144,-0.0128,0.040587219,-0.203517588,-0.165573567,-0.051284088,-0.010439783
60656,2013,54134,255400,1045,0.856960827,41.1,0.911589404,0.285337243,0.085632922,0.432417274,0.274390244,-0.037470726,0.652117235,-0.023930188,0.047671387
60141,2013,54134,255400,1045,0.652631579,67,1,0.323699422,-0.420214418,-0.324159831,-0.102233677,0.610576923,-0.195453416,0.170159217,0.054679384
60546,2013,65663,285200,869,0.86280526,41.9,0.910353683,0.204201449,-0.279109852,-0.337052534,-0.248269896,-0.045558087,0.046604273,0.048321346,-0.020965682
60628,2013,37472,132100,965,0.03703807,37.5,0.759885963,0.247919773,-0.623540758,-0.740011809,-0.370104439,-0.190064795,-0.777488519,0.13315002,-0.181342197
60480,2013,75203,308200,859,0.88913304,44.3,0.90010057,0.252242457,0.20959596,0.286847599,-0.166828322,0.33836858,0.11051141,0.036158679,-0.005067203
60641,2013,46816,265000,890,0.61611763,35.3,0.87079172,0.249788225,-0.13379096,0.615853659,-0.076763485,0.008571429,0.501644979,-0.041788806,0.015949823
60458,2014,51541,168000,930,0.709981298,31.5,0.869792998,0.348965362,0.00693549,0.011438892,0.026490066,-0.117647059,-0.038634958,0.073478306,0.020710903
60459,2014,56988,184400,1024,0.829167669,37.2,0.892176564,0.351317109,0.001705015,0.06343714,0.229291717,0.065902579,0.201974687,0.065644382,-0.026737697
60465,2014,53892,195100,1048,0.878137422,43.4,0.909756353,0.302300024,-0.190275858,-0.171901528,-0.131011609,0.404530744,0.303073599,0.192232448,-0.035657684
60469,2014,41496,112000,1038,0.667846309,33.6,0.815228781,0.348323576,-0.229672533,-0.378123265,0.159776536,-0.162094763,0.344541747,0.123305604,-0.049169877
60614,2014,88256,480200,1331,0.869321745,30,0.953194331,0.041943435,-0.007768671,0.548033527,-0.233736327,-0.331848552,-0.042173791,-0.21845138,0.042275219
60615,2014,40196,237300,969,0.264043169,32.9,0.861135212,0.112141502,-0.272720693,0.348295455,0.104903079,-0.110810811,-0.651218668,-0.240093063,-0.008705567
60619,2014,34153,145400,863,0.008296365,39.4,0.765964461,0.234407898,-0.754748415,-0.725037821,-0.566331658,-0.070754717,-0.970024668,0.158316978,-0.169623301
60621,2014,19190,103100,839,0.018302216,31.5,0.639774102,0.273604591,-0.775927699,-0.777993109,-0.481458591,-0.202531646,-0.760413886,0.236389093,-0.280675244
60636,2014,27080,93000,883,0.021437108,32.8,0.648975736,0.336860096,-0.388133219,-0.677195418,-0.013407821,-0.083798883,-0.264372433,0.116946201,-0.218762689
60639,2014,38686,193900,919,0.319637423,30.7,0.854685237,0.265297779,0.249104001,0.113088404,-0.007559395,-0.06116208,0.183333253,-0.03690822,0.056404683
60643,2014,60315,173900,891,0.234413329,43.4,0.8407604,0.208685197,0.03605538,-0.361600587,-0.140790743,0.016393443,-0.402094082,0.016083221,-0.090291437
60647,2014,54400,324700,1015,0.769495872,31.6,0.922938722,0.203906119,-0.423429534,0.069147185,-0.159768212,-0.258215962,-0.019266284,0.084779173,-0.011793502
60089,2014,96804,295600,1290,0.775081762,42.8,0.934290154,0.106770921,0.626056137,0.35658559,0.293881645,0.086294416,0.099834205,-0.120696988,0.004829944
60077,2014,55198,255800,1065,0.596578247,42.2,0.915253019,0.183503613,-0.660236366,-0.711156278,-0.311570782,-0.014018692,-0.338452376,0.143245353,-0.039638439
60016,2014,62194,211900,993,0.671283547,39.7,0.940011386,0.222428384,-0.091023355,-0.106661046,-0.204963971,-0.164210526,-0.001889507,-0.012504652,0.017137823
60022,2014,172539,863500,1320,0.960038172,43.2,0.962642122,0.032499066,0.045690909,0.07307071,0.056845476,0.023696682,0.06808415,-0.015471414,0.065583299
60154,2014,67843,222600,1394,0.722905161,47.2,0.925116822,0.24022082,0.253983217,0.170347003,0.727385378,0.238845144,-0.030138895,-0.064968703,0.029130168
60029,2014,166667,773000,1394,0.960251046,40.3,0.92920354,0.027586207,3.361412048,3.816199377,0.525164114,0.404181185,0.54100706,-0.197725736,0.04717589
60131,2014,57269,180300,830,0.770259073,38.2,0.913826491,0.326960467,-0.503239797,-0.462432916,-0.566353187,-0.068292683,0.069072776,0.158129298,-0.024516073
60165,2014,37222,145700,944,0.430933656,28.8,0.890778872,0.22280887,-0.455189473,-0.508434548,-0.133944954,-0.244094488,-0.212687488,0.121098977,-0.018326525
60192,2014,118434,326800,1759,0.680531346,41.3,0.948057388,0.155506608,1.851289212,1.933572711,0.950110865,0.270769231,0.318176284,-0.133879154,0.145236348
60202,2014,70705,284900,1132,0.661578624,38.1,0.915160748,0.101987976,-0.279549623,0.138689049,-0.087096774,-0.185897436,0.217923689,-0.017410283,-0.014497466
60411,2014,41826,107200,909,0.372978294,32.8,0.800606301,0.283794065,-0.24144435,-0.238095238,-0.053125,-0.145833333,0.106200516,0.09201557,-0.012538607
60430,2014,69680,167900,1119,0.549136883,41.8,0.897764716,0.165363369,0.402943604,0.296525097,1.554794521,0.085714286,-0.415050445,-0.177503166,-0.006039394
60603,2014,111125,697100,2001,0.611776447,26.5,0.971107544,0.016791045,0.726562257,3.354153654,0.370547945,-0.356796117,0.401841049,-0.224702841,0.137744202
60053,2014,73939,293000,1407,0.638319672,45.4,0.920210063,0.201377426,0.477716044,1.405582923,0.914285714,0.137844612,-0.176978178,-0.25534629,0.086320803
60026,2014,92230,565400,1618,0.797822142,45.4,0.94399376,0.145533141,0.322597298,1.643291258,0.639311044,0.176165803,-0.062627733,-0.121760469,0.03115772
60169,2014,70208,206600,1051,0.537857938,33.8,0.925092891,0.190547505,-0.27314139,-0.688949112,0.585218703,-0.405975395,-0.213720795,0.019790859,-0.018711483
60428,2014,34664,103600,1178,0.156478641,36.7,0.785058978,0.290383407,-0.737767422,-0.803825033,-0.324928367,-0.32037037,-0.660388829,0.255808939,-0.143995076
